#{"t_start": 1725487325.1343808, "env_id": "CartPole-v1"}
r,l,t3500.0,500,22.88051
500.0,500,23.961695
471.0,471,24.337041
144.0,144,24.450552
170.0,170,24.587604
500.0,500,47.340937
500.0,500,48.480708
500.0,500,48.908566
500.0,500,49.341516
500.0,500,49.750287
500.0,500,70.877476
274.0,274,71.799599
500.0,500,72.196269
338.0,338,72.467522
285.0,285,72.693493
500.0,500,94.701057
500.0,500,95.827118
500.0,500,96.22417
500.0,500,96.61755
500.0,500,97.008004
500.0,500,118.835603
500.0,500,119.921846
500.0,500,120.325009
500.0,500,120.752041
500.0,500,121.187621
500.0,500,142.656023
500.0,500,143.770322
500.0,500,144.20034
500.0,500,144.661758
500.0,500,145.080972
500.0,500,167.273599
500.0,500,168.39832
500.0,500,168.818059
500.0,500,169.249179
500.0,500,169.694391
500.0,500,190.622796
500.0,500,191.71142
500.0,500,192.10609
500.0,500,192.499142
500.0,500,192.888681
500.0,500,212.079152
500.0,500,213.150225
500.0,500,213.549122
500.0,500,213.948393
500.0,500,214.351971
500.0,500,235.033672
500.0,500,236.113164
500.0,500,236.518285
500.0,500,236.923125
500.0,500,237.324866
500.0,500,257.706791
500.0,500,258.776213
500.0,500,259.17277
500.0,500,259.570179
500.0,500,259.96682
500.0,500,280.694319
500.0,500,281.781058
500.0,500,282.185403
500.0,500,282.591195
500.0,500,282.994149
500.0,500,303.818798
500.0,500,304.945863
500.0,500,305.35861
500.0,500,305.766659
500.0,500,306.169666
500.0,500,326.916764
500.0,500,328.022318
500.0,500,328.436129
500.0,500,328.846582
500.0,500,329.25178
500.0,500,349.646851
500.0,500,350.739146
500.0,500,351.159061
500.0,500,351.596911
500.0,500,352.013861
500.0,500,373.132108
500.0,500,374.253698
500.0,500,374.656349
500.0,500,375.05578
500.0,500,375.449274
500.0,500,396.066312
500.0,500,397.172916
500.0,500,397.611592
500.0,500,398.034163
500.0,500,398.438473
500.0,500,418.149663
500.0,500,419.265775
500.0,500,419.702701
500.0,500,420.12922
500.0,500,420.540351
500.0,500,441.606189
500.0,500,442.698622
500.0,500,443.139367
500.0,500,443.54803
500.0,500,443.950075
500.0,500,464.644158
500.0,500,465.735266
500.0,500,466.149493
500.0,500,466.563671
500.0,500,466.974936
500.0,500,487.759295
500.0,500,488.877593
500.0,500,489.308678
500.0,500,489.738546
500.0,500,490.160815
500.0,500,511.194335
500.0,500,512.294502
500.0,500,512.716815
500.0,500,513.142111
500.0,500,513.557229
500.0,500,534.432884
500.0,500,535.523809
500.0,500,535.963049
500.0,500,536.398529
500.0,500,536.802008
500.0,500,557.234661
500.0,500,558.345235
500.0,500,558.756222
500.0,500,559.164751
500.0,500,559.569622
500.0,500,579.932605
500.0,500,581.088232
500.0,500,581.527758
500.0,500,581.956933
500.0,500,582.362872
500.0,500,601.893332
500.0,500,603.001341
500.0,500,603.441065
500.0,500,603.875718
500.0,500,604.32393
500.0,500,625.237097
500.0,500,626.330498
500.0,500,626.743563
500.0,500,627.160973
500.0,500,627.567749
500.0,500,648.541009
500.0,500,649.655951
500.0,500,650.052833
500.0,500,650.474407
500.0,500,650.868474
500.0,500,671.377277
500.0,500,672.515834
500.0,500,672.949294
500.0,500,673.383167
500.0,500,673.789025
500.0,500,694.508875
500.0,500,695.631192
500.0,500,696.039974
500.0,500,696.447096
500.0,500,696.846457
56.0,56,11.657365
26.0,26,11.691423
18.0,18,11.71537
50.0,50,11.780693
43.0,43,11.837678
32.0,32,11.881657
48.0,48,11.947772
88.0,88,12.06912
129.0,129,12.235477
22.0,22,12.264662
12.0,12,12.28042
57.0,57,12.354846
38.0,38,12.403652
16.0,16,12.427191
23.0,23,12.457713
24.0,24,12.490272
56.0,56,12.565962
30.0,30,12.605092
16.0,16,12.626657
15.0,15,12.647846
40.0,40,12.704246
15.0,15,12.724401
33.0,33,12.767234
28.0,28,12.803364
22.0,22,12.833033
30.0,30,12.872904
98.0,98,13.043484
113.0,113,14.851911
69.0,69,14.968384
61.0,61,15.045109
144.0,144,15.227688
94.0,94,15.345171
26.0,26,15.378189
57.0,57,15.478857
88.0,88,15.60366
128.0,128,15.82185
105.0,105,16.022382
20.0,20,16.054641
102.0,102,16.199522
111.0,111,16.353904
59.0,59,16.448719
71.0,71,16.574382
42.0,42,16.639648
35.0,35,16.686472
32.0,32,16.729675
95.0,95,16.856679
103.0,103,16.996192
28.0,28,17.033884
201.0,201,17.336437
19.0,19,17.360806
74.0,74,17.455601
27.0,27,17.490784
109.0,109,17.639341
33.0,33,17.681127
116.0,116,18.997266
74.0,74,19.109383
110.0,110,19.261607
134.0,134,19.429112
119.0,119,19.589193
85.0,85,19.706594
121.0,121,19.862693
23.0,23,19.891011
83.0,83,19.998738
51.0,51,20.061385
288.0,288,20.462769
19.0,19,20.491405
39.0,39,20.561354
29.0,29,20.611147
91.0,91,20.76165
97.0,97,20.913757
37.0,37,20.960979
132.0,132,21.160132
62.0,62,21.260947
74.0,74,21.372745
91.0,91,24.64889
68.0,68,24.745403
37.0,37,24.798693
120.0,120,26.218692
93.0,93,26.336177
199.0,199,26.592896
166.0,166,26.818278
139.0,139,27.018835
207.0,207,27.337272
146.0,146,27.551577
28.0,28,27.592329
194.0,194,27.877482
50.0,50,27.969007
200.0,200,28.27328
184.0,184,28.534349
233.0,233,28.907003
181.0,181,29.143924
134.0,134,30.615483
500.0,500,31.239993
258.0,258,31.563358
311.0,311,31.952396
133.0,133,32.124243
164.0,164,32.340679
328.0,328,32.767629
98.0,98,32.897316
205.0,205,34.662901
208.0,208,35.091694
106.0,106,35.279597
221.0,221,35.738558
500.0,500,36.494319
389.0,389,37.145973
345.0,345,37.710368
500.0,500,39.763392
434.0,434,40.422468
197.0,197,40.710255
268.0,268,41.177043
288.0,288,41.625673
246.0,246,42.012143
367.0,367,43.861708
274.0,274,44.241185
131.0,131,44.42976
333.0,333,44.899637
268.0,268,45.276731
276.0,276,45.661449
179.0,179,45.925879
112.0,112,49.833198
272.0,272,50.195885
310.0,310,51.812163
500.0,500,52.491608
459.0,459,53.090778
500.0,500,53.747446
414.0,414,54.296951
113.0,113,55.668018
245.0,245,55.984473
500.0,500,56.627739
500.0,500,57.27346
240.0,240,57.592984
393.0,393,58.107582
471.0,471,59.866044
500.0,500,60.512738
186.0,186,60.750742
500.0,500,61.402752
500.0,500,63.310763
500.0,500,63.986911
500.0,500,64.725978
500.0,500,65.381583
500.0,500,66.054702
390.0,390,67.914645
490.0,490,68.606825
500.0,500,72.736692
500.0,500,73.473525
500.0,500,75.442864
264.0,264,75.798679
500.0,500,76.55012
371.0,371,77.068591
331.0,331,77.522799
500.0,500,79.595727
500.0,500,80.29191
500.0,500,80.937756
500.0,500,81.592624
500.0,500,83.610043
500.0,500,84.28041
500.0,500,84.95126
500.0,500,85.611176
500.0,500,87.611299
500.0,500,88.321074
500.0,500,89.069393
500.0,500,89.750808
500.0,500,91.842588
500.0,500,92.594631
500.0,500,93.270569
500.0,500,97.8734
500.0,500,99.892506
500.0,500,100.556628
500.0,500,101.234982
500.0,500,101.898584
500.0,500,102.604321
500.0,500,104.748331
500.0,500,105.474894
500.0,500,106.223175
500.0,500,106.944038
500.0,500,108.986382
500.0,500,109.698219
500.0,500,110.42259
500.0,500,111.14782
500.0,500,113.065066
500.0,500,113.742796
500.0,500,114.392426
500.0,500,115.038724
500.0,500,116.945677
500.0,500,117.598322
500.0,500,121.889642
500.0,500,122.608608
500.0,500,124.514695
500.0,500,125.161272
500.0,500,125.812219
500.0,500,126.46144
500.0,500,128.454798
500.0,500,129.141969
500.0,500,129.791943
500.0,500,130.439611
500.0,500,132.483597
500.0,500,133.208848
500.0,500,133.95211
500.0,500,134.62741
500.0,500,136.611396
500.0,500,137.327766
500.0,500,137.999481
500.0,500,138.668187
500.0,500,140.60187
500.0,500,141.265541
500.0,500,145.79757
500.0,500,146.575418
500.0,500,148.655877
500.0,500,149.408625
500.0,500,150.152714
500.0,500,150.902421
500.0,500,153.123966
500.0,500,153.805114
500.0,500,154.481941
500.0,500,155.178385
500.0,500,155.815313
500.0,500,157.785814
500.0,500,158.45782
500.0,500,159.108776
500.0,500,159.752831
500.0,500,161.70524
500.0,500,162.382452
500.0,500,163.064299
500.0,500,163.740582
500.0,500,165.860767
500.0,500,170.38496
500.0,500,171.083042
500.0,500,171.813134
500.0,500,173.890288
500.0,500,174.604109
500.0,500,175.244159
500.0,500,175.887343
500.0,500,177.756969
500.0,500,178.400055
500.0,500,179.041407
500.0,500,179.68447
500.0,500,181.580129
500.0,500,182.228626
500.0,500,182.875939
500.0,500,183.524184
500.0,500,185.421668
500.0,500,186.067815
500.0,500,186.711114
500.0,500,187.384828
500.0,500,189.298437
500.0,500,193.52376
500.0,500,194.163612
500.0,500,194.801635
500.0,500,196.681035
500.0,500,197.338695
500.0,500,198.009269
500.0,500,198.678678
500.0,500,200.540753
500.0,500,201.188794
500.0,500,201.853468
500.0,500,202.490226
500.0,500,203.126857
500.0,500,205.013727
500.0,500,205.649689
500.0,500,206.289037
500.0,500,206.929891
500.0,500,208.863919
500.0,500,209.497404
500.0,500,210.131002
500.0,500,210.76341
500.0,500,216.226165
500.0,500,216.870365
500.0,500,217.524861
500.0,500,218.211047
500.0,500,220.14723
500.0,500,220.792858
500.0,500,221.452857
500.0,500,222.104756
500.0,500,223.98369
500.0,500,224.627723
500.0,500,225.262858
500.0,500,225.89719
500.0,500,227.782808
500.0,500,228.452187
500.0,500,229.118776
500.0,500,229.769815
500.0,500,231.658124
500.0,500,232.322846
500.0,500,232.993452
500.0,500,233.673654
500.0,500,239.121236
500.0,500,239.766034
500.0,500,240.410495
500.0,500,241.052314
500.0,500,242.936492
500.0,500,243.580751
500.0,500,244.226347
500.0,500,244.874343
500.0,500,246.768898
500.0,500,247.423927
500.0,500,248.085378
500.0,500,248.787724
500.0,500,249.449177
500.0,500,251.333393
500.0,500,251.986255
500.0,500,252.629314
500.0,500,253.273461
500.0,500,255.134083
500.0,500,255.765441
500.0,500,256.39757
500.0,500,260.624488
500.0,500,262.479786
500.0,500,263.127307
500.0,500,263.771938
500.0,500,264.421727
500.0,500,266.328821
500.0,500,266.968023
500.0,500,267.622021
500.0,500,268.260785
500.0,500,270.162949
500.0,500,270.822898
500.0,500,271.481931
500.0,500,272.14663
500.0,500,274.052006
500.0,500,274.698954
500.0,500,275.351993
500.0,500,276.021563
500.0,500,277.943538
500.0,500,278.638859
500.0,500,279.362805
500.0,500,283.637911
500.0,500,285.518154
500.0,500,286.166158
500.0,500,286.806331
500.0,500,287.44605
500.0,500,289.359477
500.0,500,290.022452
500.0,500,290.677883
500.0,500,291.370055
500.0,500,293.330415
500.0,500,294.023734
500.0,500,294.720492
500.0,500,295.387156
500.0,500,297.292913
500.0,500,297.998453
500.0,500,298.667753
500.0,500,299.322166
500.0,500,299.971681
500.0,500,301.847752
500.0,500,302.508622
500.0,500,306.842719
500.0,500,307.567871
500.0,500,309.552439
500.0,500,310.252206
500.0,500,310.953865
500.0,500,311.62595
500.0,500,313.530023
500.0,500,314.175362
500.0,500,314.81022
500.0,500,315.448075
500.0,500,317.320778
500.0,500,317.955787
500.0,500,318.599386
500.0,500,319.239696
500.0,500,321.15455
500.0,500,321.7918
500.0,500,322.438911
500.0,500,323.101343
500.0,500,325.02862
500.0,500,325.683344
500.0,500,329.942046
500.0,500,330.618281
500.0,500,332.504306
500.0,500,333.207804
500.0,500,333.853761
500.0,500,334.498979
500.0,500,336.377784
500.0,500,337.02199
500.0,500,337.659036
500.0,500,338.298487
500.0,500,340.235911
500.0,500,340.869521
500.0,500,341.506608
500.0,500,342.145813
500.0,500,344.008991
500.0,500,344.657875
500.0,500,345.308568
500.0,500,345.953536
500.0,500,346.606283
500.0,500,348.478388
500.0,500,352.664748
500.0,500,353.361236
500.0,500,354.062678
500.0,500,355.939586
500.0,500,356.610849
500.0,500,357.29721
500.0,500,357.949881
500.0,500,359.858863
500.0,500,360.53447
500.0,500,361.179884
500.0,500,361.828766
500.0,500,363.759815
500.0,500,364.431866
500.0,500,365.080338
500.0,500,365.728435
500.0,500,367.870162
500.0,500,368.531703
500.0,500,369.260584
500.0,500,369.941092
500.0,500,371.826066
500.0,500,376.079893
500.0,500,376.74052
500.0,500,377.421436
500.0,500,379.354921
500.0,500,380.044799
500.0,500,380.706481
500.0,500,381.355507
500.0,500,383.226164
500.0,500,383.878705
500.0,500,384.537399
500.0,500,385.191255
500.0,500,387.066598
500.0,500,387.710788
500.0,500,388.357942
500.0,500,389.004537
500.0,500,390.87165
500.0,500,391.524502
500.0,500,392.178106
500.0,500,392.825261
500.0,500,394.715921
500.0,500,399.078418
500.0,500,399.95083
500.0,500,400.681147
500.0,500,401.357169
500.0,500,403.226506
500.0,500,403.871188
500.0,500,404.518146
500.0,500,405.161505
500.0,500,407.076491
500.0,500,407.720986
500.0,500,408.36939
500.0,500,409.015175
500.0,500,410.917185
500.0,500,411.592235
500.0,500,412.255243
500.0,500,412.915838
500.0,500,414.831218
500.0,500,415.486824
500.0,500,416.142143
500.0,500,416.796902
500.0,500,422.521109
500.0,500,423.220169
500.0,500,423.903697
500.0,500,424.5557
500.0,500,426.441602
500.0,500,427.088278
500.0,500,427.733908
500.0,500,428.38799
500.0,500,430.334486
500.0,500,431.015284
500.0,500,431.684974
500.0,500,432.333619
500.0,500,434.230503
500.0,500,434.941745
500.0,500,435.634073
500.0,500,436.320587
500.0,500,438.278372
500.0,500,438.928666
500.0,500,439.577832
500.0,500,440.226775
500.0,500,445.944067
500.0,500,446.612212
500.0,500,447.270612
500.0,500,447.92967
500.0,500,448.590156
500.0,500,450.447853
500.0,500,451.123719
500.0,500,451.771158
500.0,500,452.413707
500.0,500,454.219805
500.0,500,454.902906
500.0,500,455.579319
500.0,500,456.251168
500.0,500,458.132529
500.0,500,458.775698
500.0,500,459.42211
500.0,500,460.101026
500.0,500,462.024211
500.0,500,462.669378
500.0,500,463.314461
500.0,500,467.661779
500.0,500,469.705169
500.0,500,470.361679
500.0,500,471.009836
500.0,500,471.662247
500.0,500,473.551317
500.0,500,474.210764
500.0,500,474.863558
500.0,500,475.515054
500.0,500,477.404518
500.0,500,478.068058
500.0,500,478.729614
500.0,500,479.374834
500.0,500,481.237231
500.0,500,481.885364
500.0,500,482.547235
500.0,500,483.205954
500.0,500,485.100435
500.0,500,485.749194
500.0,500,486.397146
500.0,500,490.848464
500.0,500,492.909201
500.0,500,493.573906
500.0,500,494.243182
500.0,500,494.913728
500.0,500,495.583827
500.0,500,497.496991
500.0,500,498.150963
500.0,500,498.80344
500.0,500,499.458293
500.0,500,501.327434
500.0,500,501.986274
500.0,500,502.633608
500.0,500,503.286539
500.0,500,505.209445
500.0,500,505.876144
500.0,500,506.541672
500.0,500,507.227352
500.0,500,509.182565
500.0,500,509.85131
500.0,500,514.209843
500.0,500,514.901529
500.0,500,516.923814
500.0,500,517.58535
500.0,500,518.224429
500.0,500,518.859548
500.0,500,520.811222
500.0,500,521.484458
500.0,500,522.149271
500.0,500,522.831231
500.0,500,524.763122
500.0,500,525.42837
500.0,500,526.084137
500.0,500,526.743767
500.0,500,528.689721
500.0,500,529.341413
500.0,500,530.003364
500.0,500,530.660379
500.0,500,532.545974
500.0,500,533.205679
500.0,500,537.447422
500.0,500,538.150923
500.0,500,540.126488
500.0,500,540.75923
500.0,500,541.399134
500.0,500,542.037958
500.0,500,543.926413
500.0,500,544.568021
500.0,500,545.221795
500.0,500,545.879302
500.0,500,546.559155
500.0,500,548.379312
500.0,500,549.030167
500.0,500,549.679606
500.0,500,550.326519
500.0,500,552.260131
500.0,500,552.896518
500.0,500,553.528359
500.0,500,554.162642
500.0,500,556.040231
500.0,500,560.270849
500.0,500,561.002766
500.0,500,561.668664
500.0,500,563.522768
500.0,500,564.170175
500.0,500,564.814183
500.0,500,565.457169
500.0,500,567.32284
500.0,500,567.962808
500.0,500,568.597927
500.0,500,569.227034
500.0,500,571.123271
500.0,500,571.800051
500.0,500,572.526696
500.0,500,573.172025
500.0,500,575.053269
500.0,500,575.688716
500.0,500,576.324749
500.0,500,576.959581
500.0,500,578.807314
500.0,500,583.009095
500.0,500,583.729836
500.0,500,584.475945
500.0,500,586.390502
500.0,500,587.051008
500.0,500,587.703748
500.0,500,588.358685
500.0,500,590.235867
500.0,500,590.880545
500.0,500,591.555792
500.0,500,592.217174
500.0,500,592.912861
500.0,500,594.823287
500.0,500,595.48753
500.0,500,596.152218
500.0,500,596.815356
500.0,500,598.727306
500.0,500,599.422983
500.0,500,600.06781
500.0,500,600.712352
500.0,500,606.296022
500.0,500,606.974647
500.0,500,607.651926
500.0,500,608.323217
500.0,500,610.33489
500.0,500,611.058839
500.0,500,611.756488
500.0,500,612.43442
500.0,500,614.361295
500.0,500,615.011179
500.0,500,615.670841
500.0,500,616.32913
500.0,500,618.261092
500.0,500,618.909509
500.0,500,619.556335
500.0,500,620.204757
500.0,500,622.097282
500.0,500,622.74976
500.0,500,623.39309
500.0,500,624.040712
500.0,500,629.599591
500.0,500,630.293709
500.0,500,630.955043
500.0,500,631.616127
500.0,500,633.569733
500.0,500,634.227324
500.0,500,634.878062
500.0,500,635.530528
500.0,500,637.447518
500.0,500,638.140154
500.0,500,638.841107
500.0,500,639.483125
500.0,500,641.404408
500.0,500,642.083416
500.0,500,642.750094
500.0,500,643.41304
500.0,500,644.078739
500.0,500,645.991573
500.0,500,646.655774
500.0,500,647.32936
500.0,500,651.570243
500.0,500,653.555367
500.0,500,654.195483
500.0,500,654.836285
500.0,500,655.477131
500.0,500,657.39885
500.0,500,658.087381
500.0,500,658.750257
500.0,500,659.417486
500.0,500,661.345821
500.0,500,662.002552
500.0,500,662.655128
500.0,500,663.301302
500.0,500,665.187589
500.0,500,665.821796
500.0,500,666.460849
500.0,500,667.094792
500.0,500,668.956843
500.0,500,669.587738
500.0,500,670.222887
500.0,500,674.435352
500.0,500,676.533616
500.0,500,677.188958
500.0,500,677.840379
500.0,500,678.496174
500.0,500,680.392837
500.0,500,681.045541
500.0,500,681.698512
500.0,500,682.35098
500.0,500,684.234112
500.0,500,684.884681
500.0,500,685.535378
500.0,500,686.176733
500.0,500,688.116952
500.0,500,688.778334
500.0,500,689.445792
500.0,500,690.101542
500.0,500,690.753276
500.0,500,692.643803
500.0,500,693.297215
500.0,500,697.485125
500.0,500,698.175403
